Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1110.00,-,-,-,160.85,-,124.95,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1120.00,-,-,-,135.80,-,115.90,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1240.00,27.10,33.20,24.75,32.25,32.20,32.25,476.00,3024.11,72.91,238500.00,27500.00,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1360.00,3.60,4.50,3.60,4.30,4.30,4.30,253.00,1725.67,5.27,171500.00,75500.00,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1130.00,-,-,-,143.50,-,107.00,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1250.00,21.85,28.95,21.70,27.85,27.55,27.85,1144.00,7295.56,145.56,770500.00,6000.00,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1370.00,-,-,-,5.30,5.30,2.90,-,-,-,10500.00,-,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1140.00,-,-,-,121.30,-,98.35,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1260.00,20.55,24.50,18.35,23.40,23.35,23.40,489.00,3134.11,53.41,638500.00,12000.00,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1380.00,3.05,3.60,2.75,3.25,3.30,3.25,136.00,940.59,2.19,50000.00,32000.00,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1390.00,-,-,-,13.25,-,1.80,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1150.00,-,-,-,126.95,-,90.00,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1270.00,14.95,20.60,14.95,19.70,19.85,19.70,293.00,1888.08,27.53,167000.00,2000.00,1224.90
RELIANCE,17-Feb-2025,27-Mar-2025,CE,1400.00,2.80,2.95,2.45,2.65,2.65,2.65,582.00,4081.88,7.88,1326500.00,49000.00,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1240.00,-,-,-,79.75,-,45.70,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1380.00,-,-,-,25.75,-,7.70,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1120.00,-,-,-,163.15,-,125.90,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1080.00,-,-,-,197.25,-,160.95,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1260.00,-,-,-,69.20,-,36.90,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1400.00,7.00,7.85,6.50,7.50,7.30,7.50,59.00,415.16,2.16,146000.00,11500.00,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1100.00,-,-,-,179.90,-,143.05,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1140.00,-,-,-,147.10,-,109.60,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1280.00,-,-,-,59.65,-,29.40,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1440.00,4.90,4.90,4.25,4.25,4.25,2.95,2.00,14.45,0.05,18000.00,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1160.00,-,-,-,131.80,-,94.30,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1300.00,19.45,23.50,19.45,21.10,21.25,21.10,385.00,2543.66,41.16,369000.00,62000.00,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1480.00,3.20,3.20,2.40,2.40,2.40,1.45,5.00,37.06,0.06,37500.00,-2500.00,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1180.00,-,-,-,117.45,-,80.20,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1320.00,20.00,20.00,14.00,14.00,14.00,17.90,2.00,13.37,0.17,500.00,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1200.00,61.50,71.90,60.00,70.00,70.00,70.00,49.00,310.19,16.19,69000.00,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1000.00,-,-,-,271.10,-,237.00,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1340.00,-,-,-,30.00,30.00,13.70,-,-,-,500.00,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1220.00,-,-,-,91.35,-,55.85,-,-,-,-,-,1224.90
RELIANCE,17-Feb-2025,24-Apr-2025,CE,1040.00,-,-,-,233.45,-,198.35,-,-,-,-,-,1224.90
