Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1220.00,29.45,42.00,29.45,39.70,39.20,39.70,5921.00,37190.53,1072.43,1990500.00,-272000.00,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1410.00,0.85,0.90,0.80,0.90,0.90,0.90,271.00,1911.75,1.20,242000.00,13500.00,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1420.00,0.70,0.75,0.60,0.75,0.70,0.75,207.00,1470.44,0.74,409500.00,12000.00,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1230.00,25.35,35.45,24.40,33.45,32.90,33.45,11516.00,72557.82,1734.42,3021000.00,624000.00,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1240.00,21.25,29.10,19.50,27.25,27.10,27.25,14361.00,90883.65,1845.45,5586000.00,-149500.00,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1430.00,0.65,0.75,0.60,0.75,0.70,0.75,39.00,278.98,0.13,103000.00,-8000.00,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1440.00,0.55,0.65,0.50,0.60,0.60,0.60,282.00,2031.25,0.85,368500.00,-61000.00,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1250.00,16.45,23.85,15.70,22.20,22.00,22.20,18024.00,114531.55,1881.55,5995500.00,-700000.00,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1260.00,12.95,19.20,12.60,17.85,17.65,17.85,10068.00,64269.69,841.29,4721500.00,-72500.00,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1460.00,0.50,0.55,0.45,0.50,0.50,0.50,88.00,642.63,0.23,319000.00,-13500.00,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1270.00,15.00,15.25,9.45,14.20,14.05,14.20,6884.00,44173.27,459.87,2179500.00,231500.00,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1080.00,-,-,-,274.00,-,165.55,-,-,-,-,-,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1090.00,-,-,-,198.10,-,155.65,-,-,-,-,-,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1020.00,225.00,225.00,225.00,225.00,225.00,225.00,1.00,6.23,1.13,500.00,500.00,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1040.00,-,-,-,181.00,182.90,205.30,-,-,-,500.00,-,1240.85
RELIANCE,07-Jan-2025,30-Jan-2025,CE,1060.00,-,-,-,292.85,-,185.40,-,-,-,-,-,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1190.00,-,-,-,67.90,67.90,78.75,-,-,-,1000.00,-,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1330.00,12.50,13.05,12.50,13.05,13.05,14.90,3.00,20.14,0.19,1500.00,-500.00,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1020.00,-,-,-,238.50,238.50,230.65,-,-,-,500.00,-,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1200.00,64.70,73.00,61.10,71.25,70.90,71.25,93.00,589.99,31.99,124500.00,-8000.00,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1340.00,9.25,11.35,9.20,10.90,10.85,10.90,155.00,1046.84,8.34,86500.00,-13000.00,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1040.00,-,-,-,252.60,-,211.05,-,-,-,-,-,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1210.00,63.00,64.95,63.00,64.00,64.00,65.25,3.00,19.11,0.96,2500.00,-,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1220.00,49.80,59.00,49.80,57.40,57.40,59.05,47.00,299.67,12.97,60000.00,-3000.00,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1350.00,11.05,11.05,8.70,9.40,9.40,9.40,47.00,319.42,2.17,24000.00,9500.00,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1060.00,-,-,-,234.25,-,191.60,-,-,-,-,-,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1080.00,-,-,-,216.25,-,172.45,-,-,-,-,-,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1360.00,7.25,8.40,7.25,8.00,8.00,8.00,79.00,540.34,3.14,146500.00,10000.00,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1370.00,-,-,-,12.10,-,7.90,-,-,-,-,-,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1090.00,-,-,-,148.30,-,163.05,-,-,-,-,-,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1230.00,47.55,53.00,46.75,50.00,50.00,53.25,25.00,159.97,6.22,14500.00,-500.00,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1100.00,-,-,-,135.00,135.00,153.70,-,-,-,1000.00,-,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1240.00,40.00,47.00,38.40,45.70,45.70,45.70,101.00,648.61,22.41,88500.00,6000.00,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1380.00,3.45,6.30,3.45,6.30,6.30,6.30,27.00,187.08,0.78,17500.00,12000.00,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1110.00,-,-,-,131.75,-,144.50,-,-,-,-,-,1240.85
RELIANCE,07-Jan-2025,27-Feb-2025,CE,1250.00,33.00,41.55,33.00,40.30,40.20,40.30,174.00,1121.51,34.01,138500.00,-5000.00,1240.85
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1280.00,14.25,19.25,7.35,7.65,7.80,7.65,13041.00,84271.90,809.50,2408000.00,48500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1290.00,12.35,15.50,5.95,6.15,6.30,6.15,6768.00,43982.70,329.10,1189000.00,-86000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1500.00,0.35,0.35,0.25,0.30,0.30,0.30,1229.00,9219.31,1.81,3030500.00,6000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1520.00,0.35,0.35,0.30,0.35,0.30,0.35,139.00,1056.62,0.22,747000.00,-15000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1100.00,160.00,163.00,124.10,126.40,127.05,126.40,102.00,632.70,71.70,107500.00,-10000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1300.00,9.60,12.50,4.85,5.05,5.15,5.05,25276.00,165279.77,985.77,11512000.00,925500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1110.00,114.05,114.05,114.05,114.05,114.05,114.05,1.00,6.12,0.57,1000.00,500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1120.00,116.35,117.30,116.35,117.30,117.30,104.75,2.00,12.37,1.17,1000.00,1000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1310.00,7.10,9.75,3.85,4.00,4.15,4.00,5322.00,35027.99,168.89,954500.00,-79000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1320.00,5.80,7.55,3.00,3.15,3.25,3.15,5969.00,39533.93,138.53,1858000.00,-3000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1130.00,115.00,115.05,115.00,115.05,115.05,95.55,2.00,12.45,1.15,1000.00,1000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1140.00,105.30,107.50,105.30,107.50,107.50,86.60,2.00,12.46,1.06,7000.00,1000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1330.00,4.30,5.95,2.40,2.50,2.60,2.50,3814.00,25433.14,70.04,1139500.00,-12000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1340.00,3.60,4.60,1.95,2.05,2.10,2.05,4245.00,28502.50,61.00,1284500.00,44500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1150.00,108.70,118.00,78.50,80.30,80.30,80.30,298.00,1853.37,139.87,231500.00,-11500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1160.00,103.65,103.65,69.90,72.00,71.10,72.00,112.00,693.51,43.91,104500.00,4500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1350.00,3.00,3.70,1.65,1.75,1.80,1.75,6345.00,42905.24,76.49,3195000.00,190500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1170.00,98.00,98.00,61.65,63.55,63.70,63.55,85.00,526.39,29.14,48000.00,-1000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1360.00,2.20,2.90,1.25,1.35,1.45,1.35,2447.00,16663.10,23.50,873000.00,25500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1370.00,2.10,2.30,1.15,1.20,1.20,1.20,1052.00,7214.56,8.36,422000.00,52000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1180.00,80.45,90.00,53.75,55.70,55.05,55.70,261.00,1623.68,83.78,123000.00,20000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1190.00,71.70,80.70,46.40,48.05,47.85,48.05,386.00,2410.64,113.94,88500.00,24500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1380.00,1.40,1.90,0.95,1.10,1.15,1.10,1121.00,7742.47,7.57,422500.00,-19000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1390.00,1.30,1.60,0.95,1.00,1.00,1.00,621.00,4319.86,3.91,171500.00,-3500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1200.00,64.45,72.70,39.50,40.95,40.70,40.95,4329.00,27101.19,1127.19,1785500.00,47500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1210.00,56.05,63.60,32.85,33.95,33.90,33.95,1299.00,8130.62,271.67,3260500.00,20000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1400.00,1.10,1.40,0.80,0.85,0.80,0.85,6446.00,45154.39,32.39,5872000.00,46500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1220.00,47.05,56.00,27.15,28.40,28.15,28.40,7651.00,48059.36,1388.26,2262500.00,66500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1410.00,1.00,1.15,0.75,0.80,0.80,0.80,437.00,3082.71,1.86,228500.00,68500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1420.00,0.75,0.95,0.60,0.65,0.65,0.65,383.00,2720.87,1.57,397500.00,-21000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1230.00,41.65,48.40,22.15,23.30,22.90,23.30,9957.00,62722.85,1487.30,2397000.00,640500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1240.00,35.35,41.20,17.70,18.60,18.40,18.60,21291.00,134617.06,2612.86,5735500.00,2810000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1430.00,0.75,0.85,0.55,0.65,0.55,0.65,210.00,1502.24,0.74,111000.00,8000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1440.00,0.55,0.75,0.45,0.55,0.50,0.55,291.00,2096.04,0.84,429500.00,14500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1250.00,29.65,34.75,14.40,15.05,15.15,15.05,26270.00,167261.30,3073.80,6695500.00,1338000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1460.00,0.50,0.55,0.40,0.50,0.45,0.50,165.00,1204.89,0.39,332500.00,-23500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1480.00,0.40,0.60,0.40,0.45,0.40,0.45,73.00,540.37,0.17,116500.00,-,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1260.00,24.45,28.90,11.50,12.05,12.10,12.05,22788.00,145843.30,2278.90,4794000.00,622000.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1270.00,19.05,23.80,9.10,9.55,9.70,9.55,9961.00,64046.97,794.62,1948000.00,33500.00,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1080.00,-,-,-,274.00,-,143.15,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1090.00,-,-,-,198.10,-,133.35,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1000.00,239.75,239.75,225.00,225.00,225.00,225.00,5.00,30.87,5.87,4500.00,-,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1020.00,-,-,-,331.15,-,202.55,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1040.00,-,-,-,181.00,182.90,182.65,-,-,-,500.00,-,1218.00
RELIANCE,06-Jan-2025,30-Jan-2025,CE,1060.00,-,-,-,292.85,-,162.80,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1190.00,-,-,-,67.90,67.90,63.05,-,-,-,1000.00,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1330.00,-,-,-,16.20,16.20,10.20,-,-,-,2000.00,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1520.00,2.40,2.40,1.15,1.45,1.45,1.45,659.00,5014.34,5.94,155500.00,35500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1020.00,-,-,-,238.50,238.50,208.20,-,-,-,500.00,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1200.00,77.00,86.00,57.25,58.85,58.40,58.85,144.00,913.53,49.53,132500.00,16000.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1040.00,-,-,-,252.60,-,188.80,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1210.00,61.00,63.00,54.15,54.15,54.15,54.15,4.00,25.40,1.20,2500.00,1500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1340.00,14.70,14.70,8.70,8.95,9.10,8.95,104.00,702.25,5.45,99500.00,1500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1350.00,11.90,11.90,7.25,7.90,7.90,7.90,49.00,333.05,2.30,14500.00,5500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1060.00,-,-,-,234.25,-,169.65,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1080.00,-,-,-,216.25,-,150.90,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1220.00,63.90,69.20,45.70,46.85,46.80,46.85,74.00,470.54,19.14,63000.00,14500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1360.00,10.00,11.45,6.75,6.95,6.90,6.95,237.00,1621.61,10.01,136500.00,-10500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1370.00,-,-,-,12.10,-,5.15,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1090.00,-,-,-,148.30,-,141.75,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1230.00,63.30,64.20,40.50,41.00,41.00,41.00,39.00,249.35,9.50,15000.00,9500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1100.00,-,-,-,135.00,135.00,132.75,-,-,-,1000.00,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1240.00,51.50,57.00,35.45,36.70,37.00,36.70,180.00,1154.90,38.90,82500.00,24000.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1380.00,8.50,8.50,5.70,5.70,5.70,5.70,13.00,90.15,0.45,5500.00,3500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1110.00,-,-,-,131.75,-,123.95,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1250.00,46.85,51.55,31.10,31.95,32.10,31.95,257.00,1657.09,50.84,143500.00,21000.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1120.00,-,-,-,170.00,170.00,115.35,-,-,-,500.00,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1260.00,41.05,46.05,27.40,28.35,28.00,28.35,194.00,1257.11,34.91,143000.00,19500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1400.00,6.85,7.35,4.50,4.65,4.50,4.65,1006.00,7070.27,28.27,1116000.00,62500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1130.00,-,-,-,116.05,-,107.00,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1270.00,34.80,34.80,23.75,23.80,23.75,23.80,29.00,188.28,4.13,10500.00,6000.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1140.00,-,-,-,165.40,-,98.90,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1420.00,5.50,5.50,3.65,3.65,3.65,3.65,5.00,35.61,0.11,22500.00,1500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1150.00,-,-,-,101.35,-,91.05,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1280.00,35.40,36.05,20.50,21.05,21.20,21.05,82.00,535.02,10.22,86500.00,10000.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1160.00,-,-,-,95.80,95.80,83.55,-,-,-,1500.00,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1290.00,27.45,28.15,17.70,18.10,17.70,18.10,21.00,137.79,2.34,16000.00,5500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1440.00,5.00,5.00,2.60,2.60,2.60,1.35,11.00,79.37,0.17,25000.00,-1000.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1300.00,24.75,27.40,15.40,15.95,15.75,15.95,1677.00,11075.13,174.63,1143000.00,148000.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1460.00,2.00,3.50,2.00,2.55,2.40,2.55,12.00,87.76,0.16,2000.00,2000.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1170.00,-,-,-,87.65,-,76.35,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1310.00,20.00,21.70,15.80,17.25,17.25,13.95,21.00,139.48,1.93,13000.00,5000.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1480.00,2.50,3.00,2.05,2.05,2.05,2.05,15.00,111.18,0.18,14500.00,500.00,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1180.00,-,-,-,117.00,117.00,69.50,-,-,-,1000.00,-,1218.00
RELIANCE,06-Jan-2025,27-Feb-2025,CE,1320.00,20.20,20.20,11.75,11.95,11.75,11.95,104.00,694.43,8.03,67000.00,6000.00,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1160.00,-,-,-,107.60,-,95.60,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1280.00,-,-,-,46.15,-,33.00,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1400.00,13.90,14.95,9.00,9.45,9.90,9.45,114.00,804.05,6.05,60000.00,6500.00,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1000.00,-,-,-,237.65,-,233.60,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1180.00,-,-,-,94.95,-,82.15,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1040.00,-,-,-,201.40,-,195.70,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1300.00,37.55,41.55,27.50,27.80,27.50,27.80,183.00,1219.96,30.46,75500.00,9500.00,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1440.00,7.30,14.90,7.30,12.20,8.00,12.20,9.00,65.30,0.50,6000.00,3000.00,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1200.00,95.00,95.00,76.00,76.00,76.00,69.90,19.00,122.24,8.24,20000.00,7000.00,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1320.00,-,-,-,33.05,-,21.25,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1080.00,-,-,-,167.25,-,159.40,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1340.00,-,-,-,23.00,23.00,16.80,-,-,-,1000.00,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1100.00,-,-,-,151.15,-,142.15,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1220.00,-,-,-,72.50,-,58.85,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1240.00,-,-,-,62.75,-,49.05,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1360.00,-,-,-,23.20,-,13.10,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1120.00,-,-,-,135.80,-,125.70,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1140.00,-,-,-,121.30,-,110.15,-,-,-,-,-,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1260.00,55.00,58.35,41.00,41.25,41.00,41.25,22.00,143.72,5.12,7500.00,7000.00,1218.00
RELIANCE,06-Jan-2025,27-Mar-2025,CE,1380.00,-,-,-,19.20,-,10.15,-,-,-,-,-,1218.00
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1380.00,8.85,8.85,7.30,8.50,8.50,9.05,6.00,41.65,0.25,2000.00,2000.00,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1250.00,41.05,52.20,39.90,45.90,45.65,45.90,196.00,1270.46,45.46,122500.00,-6000.00,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1110.00,-,-,-,131.75,-,155.30,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1120.00,-,-,-,170.00,170.00,146.20,-,-,-,500.00,-,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1260.00,34.30,46.55,34.30,40.65,41.00,40.65,137.00,892.56,29.46,123500.00,-4000.00,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1400.00,5.75,7.35,5.60,6.40,6.30,6.40,866.00,6090.43,28.43,1053500.00,41000.00,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1130.00,-,-,-,116.05,-,137.25,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1270.00,31.50,40.95,31.50,35.10,35.65,35.10,11.00,71.88,2.03,4500.00,2500.00,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1140.00,-,-,-,165.40,-,128.45,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1420.00,4.50,4.50,4.50,4.50,4.50,4.65,2.00,14.25,0.05,21000.00,-,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1150.00,-,-,-,101.35,-,119.90,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1280.00,27.45,36.60,27.20,31.70,31.75,31.70,61.00,400.09,9.69,76500.00,7000.00,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1290.00,31.50,31.80,27.30,27.45,27.65,27.45,6.00,39.57,0.87,10500.00,1500.00,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1440.00,3.60,4.50,3.60,4.10,4.10,4.10,54.00,389.93,1.13,26000.00,16500.00,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1160.00,-,-,-,95.80,95.80,111.55,-,-,-,1500.00,-,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1300.00,22.05,28.70,20.85,24.25,23.85,24.25,1378.00,9132.23,175.23,995000.00,148500.00,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1170.00,-,-,-,87.65,-,103.50,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1310.00,22.00,24.35,20.85,20.90,20.90,20.90,16.00,106.64,1.84,8000.00,8000.00,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1480.00,2.60,5.00,2.50,2.50,2.50,1.55,22.00,163.15,0.35,14000.00,2000.00,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1180.00,-,-,-,117.00,117.00,95.65,-,-,-,1000.00,-,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1320.00,15.80,21.45,15.75,18.30,18.25,18.30,78.00,522.32,7.52,61000.00,7500.00,1251.15
RELIANCE,03-Jan-2025,27-Feb-2025,CE,1520.00,2.20,2.20,1.60,2.00,2.05,2.00,186.00,1415.42,1.82,120000.00,12000.00,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1160.00,-,-,-,107.60,-,122.50,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1280.00,-,-,-,46.15,-,48.50,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1400.00,13.90,15.30,11.70,12.95,13.25,12.95,61.00,430.88,3.88,53500.00,5000.00,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1000.00,-,-,-,237.65,-,266.85,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1180.00,-,-,-,94.95,-,107.40,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1040.00,-,-,-,201.40,-,228.35,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1300.00,36.65,42.60,35.00,37.10,36.90,37.10,65.00,435.35,12.85,66000.00,16500.00,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1440.00,10.60,10.60,7.10,9.90,9.90,8.20,4.00,28.99,0.19,3000.00,500.00,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1200.00,87.45,101.00,87.45,94.80,94.80,93.35,22.00,142.59,10.59,13000.00,-,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1320.00,-,-,-,33.05,-,32.95,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1080.00,-,-,-,167.25,-,190.90,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1340.00,-,-,-,23.00,23.00,26.75,-,-,-,1000.00,-,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1100.00,-,-,-,151.15,-,172.80,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1220.00,-,-,-,72.50,-,80.40,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1620.00,-,-,-,-,-,-,-,-,-,-,-,1251.15
RELIANCE,03-Jan-2025,27-Mar-2025,CE,1240.00,-,-,-,62.75,-,68.60,-,-,-,-,-,1251.15
