Date,Expiry,Strike Price,Close
14-Feb-2025,27-Feb-2025,1440.0,0.25
14-Feb-2025,27-Feb-2025,1430.0,0.20
14-Feb-2025,27-Feb-2025,1290.0,2.30
14-Feb-2025,27-Feb-2025,1140.0,80.30
14-Feb-2025,27-Feb-2025,1280.0,2.80
14-Feb-2025,27-Feb-2025,1420.0,0.30
14-Feb-2025,27-Feb-2025,1410.0,0.35
14-Feb-2025,27-Feb-2025,1270.0,3.70
14-Feb-2025,27-Feb-2025,1130.0,97.60
14-Feb-2025,24-Apr-2025,1360.0,30.80
14-Feb-2025,24-Apr-2025,1040.0,233.45
14-Feb-2025,24-Apr-2025,1220.0,91.35
14-Feb-2025,24-Apr-2025,1340.0,30.00
14-Feb-2025,24-Apr-2025,1000.0,271.10
14-Feb-2025,24-Apr-2025,1200.0,66.15
14-Feb-2025,24-Apr-2025,1320.0,39.00
14-Feb-2025,24-Apr-2025,1180.0,117.45
14-Feb-2025,24-Apr-2025,1480.0,4.00
14-Feb-2025,24-Apr-2025,1300.0,21.55
14-Feb-2025,24-Apr-2025,1160.0,131.80
14-Feb-2025,24-Apr-2025,1440.0,4.90
14-Feb-2025,24-Apr-2025,1280.0,59.65
14-Feb-2025,24-Apr-2025,1140.0,147.10
14-Feb-2025,24-Apr-2025,1100.0,179.90
14-Feb-2025,24-Apr-2025,1400.0,7.35
14-Feb-2025,24-Apr-2025,1260.0,69.20
14-Feb-2025,24-Apr-2025,1080.0,197.25
14-Feb-2025,27-Feb-2025,1120.0,105.00
14-Feb-2025,27-Feb-2025,1400.0,0.55
14-Feb-2025,27-Feb-2025,1260.0,5.25
14-Feb-2025,27-Feb-2025,1390.0,0.55
14-Feb-2025,27-Feb-2025,1250.0,7.40
14-Feb-2025,27-Feb-2025,1110.0,131.75
14-Feb-2025,27-Feb-2025,1380.0,0.55
14-Feb-2025,27-Feb-2025,1240.0,10.00
14-Feb-2025,27-Feb-2025,1100.0,121.70
14-Feb-2025,27-Feb-2025,1370.0,0.60
14-Feb-2025,27-Feb-2025,1080.0,140.50
14-Feb-2025,27-Feb-2025,1230.0,13.85
14-Feb-2025,27-Feb-2025,1360.0,0.65
14-Feb-2025,27-Feb-2025,1220.0,18.75
14-Feb-2025,27-Feb-2025,1060.0,165.00
14-Feb-2025,27-Feb-2025,1350.0,0.80
14-Feb-2025,27-Feb-2025,1210.0,24.35
14-Feb-2025,27-Feb-2025,1040.0,252.60
14-Feb-2025,27-Feb-2025,1340.0,0.80
14-Feb-2025,27-Feb-2025,1200.0,31.15
14-Feb-2025,27-Feb-2025,1020.0,197.80
14-Feb-2025,27-Feb-2025,1330.0,0.95
14-Feb-2025,27-Feb-2025,1190.0,38.25
14-Feb-2025,24-Apr-2025,1120.0,163.15
14-Feb-2025,24-Apr-2025,1380.0,25.75
14-Feb-2025,24-Apr-2025,1240.0,79.75
14-Feb-2025,27-Mar-2025,1400.0,2.95
14-Feb-2025,27-Mar-2025,1270.0,18.80
14-Feb-2025,27-Mar-2025,1150.0,126.95
14-Feb-2025,27-Mar-2025,1390.0,13.25
14-Feb-2025,27-Mar-2025,1380.0,3.80
14-Feb-2025,27-Mar-2025,1260.0,22.15
14-Feb-2025,27-Mar-2025,1140.0,121.30
14-Feb-2025,27-Mar-2025,1370.0,5.30
14-Feb-2025,27-Mar-2025,1250.0,26.10
14-Feb-2025,27-Mar-2025,1130.0,143.50
14-Feb-2025,27-Mar-2025,1360.0,4.70
14-Feb-2025,27-Mar-2025,1240.0,29.90
14-Feb-2025,27-Mar-2025,1120.0,135.80
14-Feb-2025,27-Mar-2025,1110.0,160.85
14-Feb-2025,27-Mar-2025,1350.0,5.45
17-Feb-2025,27-Feb-2025,1020.0,205.00
17-Feb-2025,27-Feb-2025,1340.0,0.70
17-Feb-2025,27-Feb-2025,1200.0,35.20
17-Feb-2025,27-Feb-2025,1330.0,0.80
17-Feb-2025,27-Feb-2025,1190.0,43.05
17-Feb-2025,24-Apr-2025,1360.0,30.80
17-Feb-2025,24-Apr-2025,1040.0,233.45
17-Feb-2025,24-Apr-2025,1220.0,91.35
17-Feb-2025,24-Apr-2025,1340.0,30.00
17-Feb-2025,24-Apr-2025,1000.0,271.10
17-Feb-2025,24-Apr-2025,1200.0,70.00
17-Feb-2025,24-Apr-2025,1320.0,14.00
17-Feb-2025,24-Apr-2025,1180.0,117.45
17-Feb-2025,24-Apr-2025,1480.0,2.40
17-Feb-2025,24-Apr-2025,1300.0,21.10
17-Feb-2025,24-Apr-2025,1160.0,131.80
17-Feb-2025,24-Apr-2025,1440.0,4.25
17-Feb-2025,24-Apr-2025,1280.0,59.65
17-Feb-2025,24-Apr-2025,1140.0,147.10
17-Feb-2025,24-Apr-2025,1100.0,179.90
17-Feb-2025,24-Apr-2025,1400.0,7.50
17-Feb-2025,24-Apr-2025,1260.0,69.20
17-Feb-2025,24-Apr-2025,1080.0,197.25
17-Feb-2025,24-Apr-2025,1120.0,163.15
17-Feb-2025,24-Apr-2025,1380.0,25.75
17-Feb-2025,24-Apr-2025,1240.0,79.75
17-Feb-2025,27-Mar-2025,1400.0,2.65
17-Feb-2025,27-Mar-2025,1270.0,19.70
17-Feb-2025,27-Mar-2025,1150.0,126.95
17-Feb-2025,27-Mar-2025,1390.0,13.25
17-Feb-2025,27-Mar-2025,1380.0,3.25
17-Feb-2025,27-Mar-2025,1260.0,23.40
17-Feb-2025,27-Mar-2025,1140.0,121.30
17-Feb-2025,27-Mar-2025,1370.0,5.30
17-Feb-2025,27-Mar-2025,1250.0,27.85
17-Feb-2025,27-Mar-2025,1130.0,143.50
17-Feb-2025,27-Mar-2025,1360.0,4.30
17-Feb-2025,27-Mar-2025,1240.0,32.25
17-Feb-2025,27-Mar-2025,1120.0,135.80
17-Feb-2025,27-Mar-2025,1110.0,160.85
17-Feb-2025,27-Mar-2025,1350.0,4.95
17-Feb-2025,27-Mar-2025,1230.0,37.55
17-Feb-2025,27-Mar-2025,1100.0,137.10
17-Feb-2025,27-Mar-2025,1340.0,5.95
17-Feb-2025,27-Mar-2025,1220.0,43.20
17-Feb-2025,27-Mar-2025,1520.0,1.00
17-Feb-2025,27-Mar-2025,1330.0,6.95
17-Feb-2025,27-Mar-2025,1210.0,49.55
17-Feb-2025,27-Mar-2025,1080.0,167.25
17-Feb-2025,27-Mar-2025,1480.0,3.00
17-Feb-2025,27-Mar-2025,1460.0,1.80
17-Feb-2025,27-Mar-2025,1320.0,8.15
17-Feb-2025,27-Mar-2025,1200.0,56.10
17-Feb-2025,27-Mar-2025,1060.0,184.00
17-Feb-2025,27-Mar-2025,1310.0,9.85
17-Feb-2025,27-Mar-2025,1190.0,59.00
17-Feb-2025,27-Mar-2025,1440.0,1.85
17-Feb-2025,27-Mar-2025,1300.0,11.85
17-Feb-2025,27-Mar-2025,1180.0,62.35
17-Feb-2025,27-Mar-2025,1040.0,201.40
17-Feb-2025,27-Mar-2025,1420.0,1.65
17-Feb-2025,27-Mar-2025,1290.0,13.85
17-Feb-2025,27-Mar-2025,1020.0,219.30
17-Feb-2025,27-Mar-2025,1410.0,2.30
17-Feb-2025,27-Mar-2025,1170.0,111.25
17-Feb-2025,27-Mar-2025,1280.0,16.30
17-Feb-2025,27-Mar-2025,1160.0,107.60
17-Feb-2025,27-Feb-2025,1520.0,0.10
17-Feb-2025,27-Feb-2025,1320.0,0.95
17-Feb-2025,27-Feb-2025,1180.0,51.50
17-Feb-2025,27-Feb-2025,1500.0,0.15
17-Feb-2025,27-Feb-2025,1310.0,1.10
17-Feb-2025,27-Feb-2025,1170.0,60.30
17-Feb-2025,27-Feb-2025,1480.0,0.25
17-Feb-2025,27-Feb-2025,1300.0,1.50
17-Feb-2025,27-Feb-2025,1160.0,69.45
17-Feb-2025,27-Feb-2025,1460.0,0.20
17-Feb-2025,27-Feb-2025,1440.0,0.25
17-Feb-2025,27-Feb-2025,1430.0,0.20
17-Feb-2025,27-Feb-2025,1290.0,1.90
17-Feb-2025,27-Feb-2025,1150.0,79.05
17-Feb-2025,27-Feb-2025,1140.0,84.30
17-Feb-2025,27-Feb-2025,1280.0,2.35
17-Feb-2025,27-Feb-2025,1420.0,0.20
17-Feb-2025,27-Feb-2025,1410.0,0.35
17-Feb-2025,27-Feb-2025,1270.0,3.35
17-Feb-2025,27-Feb-2025,1130.0,97.60
17-Feb-2025,27-Feb-2025,1120.0,105.00
17-Feb-2025,27-Feb-2025,1400.0,0.40
17-Feb-2025,27-Feb-2025,1260.0,5.05
17-Feb-2025,27-Feb-2025,1390.0,0.45
17-Feb-2025,27-Feb-2025,1250.0,7.50
17-Feb-2025,27-Feb-2025,1110.0,131.75
17-Feb-2025,27-Feb-2025,1380.0,0.50
17-Feb-2025,27-Feb-2025,1240.0,10.75
17-Feb-2025,27-Feb-2025,1100.0,126.65
17-Feb-2025,27-Feb-2025,1370.0,0.55
17-Feb-2025,27-Feb-2025,1230.0,15.30
17-Feb-2025,27-Feb-2025,1080.0,140.50
17-Feb-2025,27-Feb-2025,1360.0,0.55
17-Feb-2025,27-Feb-2025,1220.0,21.00
17-Feb-2025,27-Feb-2025,1060.0,165.00
17-Feb-2025,27-Feb-2025,1350.0,0.70
17-Feb-2025,27-Feb-2025,1210.0,27.60
17-Feb-2025,27-Feb-2025,1040.0,252.60
18-Feb-2025,27-Feb-2025,1150.0,76.50
18-Feb-2025,27-Feb-2025,1440.0,0.15
18-Feb-2025,27-Feb-2025,1430.0,0.15
18-Feb-2025,27-Feb-2025,1290.0,1.50
18-Feb-2025,27-Feb-2025,1140.0,85.00
18-Feb-2025,27-Feb-2025,1280.0,1.85
18-Feb-2025,27-Feb-2025,1130.0,93.90
18-Feb-2025,27-Feb-2025,1420.0,0.25
18-Feb-2025,27-Feb-2025,1410.0,0.30
18-Feb-2025,27-Feb-2025,1270.0,2.75
18-Feb-2025,27-Feb-2025,1400.0,0.35
18-Feb-2025,27-Feb-2025,1260.0,4.35
18-Feb-2025,27-Feb-2025,1120.0,105.00
18-Feb-2025,27-Feb-2025,1390.0,0.35
18-Feb-2025,27-Feb-2025,1250.0,6.50
18-Feb-2025,27-Feb-2025,1110.0,131.75
18-Feb-2025,27-Feb-2025,1380.0,0.45
18-Feb-2025,27-Feb-2025,1240.0,9.35
18-Feb-2025,27-Feb-2025,1100.0,125.00
18-Feb-2025,27-Feb-2025,1370.0,0.35
18-Feb-2025,27-Feb-2025,1230.0,13.45
18-Feb-2025,27-Feb-2025,1080.0,140.50
18-Feb-2025,27-Feb-2025,1360.0,0.45
18-Feb-2025,27-Feb-2025,1220.0,18.90
18-Feb-2025,27-Feb-2025,1060.0,165.00
18-Feb-2025,27-Feb-2025,1350.0,0.55
18-Feb-2025,27-Feb-2025,1210.0,25.55
18-Feb-2025,27-Feb-2025,1040.0,252.60
18-Feb-2025,24-Apr-2025,1360.0,30.80
18-Feb-2025,24-Apr-2025,1040.0,233.45
18-Feb-2025,24-Apr-2025,1220.0,91.35
18-Feb-2025,24-Apr-2025,1340.0,30.00
18-Feb-2025,24-Apr-2025,1000.0,271.10
18-Feb-2025,24-Apr-2025,1200.0,69.15
18-Feb-2025,24-Apr-2025,1320.0,14.00
18-Feb-2025,24-Apr-2025,1180.0,117.45
18-Feb-2025,24-Apr-2025,1480.0,2.40
18-Feb-2025,24-Apr-2025,1300.0,20.70
18-Feb-2025,24-Apr-2025,1160.0,131.80
18-Feb-2025,24-Apr-2025,1440.0,4.25
18-Feb-2025,24-Apr-2025,1280.0,59.65
18-Feb-2025,24-Apr-2025,1140.0,147.10
18-Feb-2025,24-Apr-2025,1100.0,179.90
18-Feb-2025,24-Apr-2025,1400.0,6.80
18-Feb-2025,24-Apr-2025,1260.0,69.20
18-Feb-2025,24-Apr-2025,1080.0,197.25
18-Feb-2025,24-Apr-2025,1120.0,163.15
18-Feb-2025,24-Apr-2025,1380.0,25.75
18-Feb-2025,24-Apr-2025,1240.0,79.75
18-Feb-2025,27-Mar-2025,1400.0,2.40
18-Feb-2025,27-Mar-2025,1390.0,2.65
18-Feb-2025,27-Mar-2025,1270.0,18.60
18-Feb-2025,27-Mar-2025,1150.0,91.00
18-Feb-2025,27-Mar-2025,1380.0,3.00
18-Feb-2025,27-Mar-2025,1260.0,21.90
18-Feb-2025,27-Mar-2025,1140.0,121.30
18-Feb-2025,27-Mar-2025,1370.0,3.50
18-Feb-2025,27-Mar-2025,1250.0,25.90
18-Feb-2025,27-Mar-2025,1130.0,143.50
18-Feb-2025,27-Mar-2025,1360.0,3.95
18-Feb-2025,27-Mar-2025,1240.0,30.70
18-Feb-2025,27-Mar-2025,1120.0,135.80
18-Feb-2025,27-Mar-2025,1110.0,160.85
18-Feb-2025,27-Mar-2025,1350.0,4.55
18-Feb-2025,27-Feb-2025,1020.0,209.00
18-Feb-2025,27-Feb-2025,1340.0,0.55
18-Feb-2025,27-Feb-2025,1200.0,32.90
18-Feb-2025,27-Feb-2025,1330.0,0.65
18-Feb-2025,27-Feb-2025,1190.0,40.60
18-Feb-2025,27-Mar-2025,1230.0,35.80
18-Feb-2025,27-Mar-2025,1100.0,137.75
18-Feb-2025,27-Mar-2025,1340.0,5.50
18-Feb-2025,27-Mar-2025,1220.0,41.70
18-Feb-2025,27-Mar-2025,1520.0,1.00
18-Feb-2025,27-Mar-2025,1330.0,6.50
18-Feb-2025,27-Mar-2025,1210.0,48.65
18-Feb-2025,27-Mar-2025,1480.0,1.00
18-Feb-2025,27-Mar-2025,1320.0,7.70
18-Feb-2025,27-Mar-2025,1080.0,167.25
18-Feb-2025,27-Mar-2025,1200.0,53.85
18-Feb-2025,27-Mar-2025,1060.0,184.00
18-Feb-2025,27-Mar-2025,1460.0,1.80
18-Feb-2025,27-Mar-2025,1310.0,9.25
18-Feb-2025,27-Mar-2025,1190.0,59.00
18-Feb-2025,27-Mar-2025,1440.0,2.10
18-Feb-2025,27-Mar-2025,1300.0,11.05
18-Feb-2025,27-Mar-2025,1040.0,201.40
18-Feb-2025,27-Mar-2025,1420.0,1.85
18-Feb-2025,27-Mar-2025,1290.0,12.95
18-Feb-2025,27-Mar-2025,1180.0,62.35
18-Feb-2025,27-Mar-2025,1020.0,219.30
18-Feb-2025,27-Mar-2025,1410.0,2.30
18-Feb-2025,27-Mar-2025,1170.0,111.25
18-Feb-2025,27-Mar-2025,1280.0,15.35
18-Feb-2025,27-Mar-2025,1160.0,107.60
18-Feb-2025,27-Feb-2025,1520.0,0.05
18-Feb-2025,27-Feb-2025,1320.0,0.70
18-Feb-2025,27-Feb-2025,1180.0,48.70
18-Feb-2025,27-Feb-2025,1500.0,0.10
18-Feb-2025,27-Feb-2025,1310.0,0.85
18-Feb-2025,27-Feb-2025,1170.0,57.30
18-Feb-2025,27-Feb-2025,1480.0,0.20
18-Feb-2025,27-Feb-2025,1300.0,1.10
18-Feb-2025,27-Feb-2025,1160.0,67.45
18-Feb-2025,27-Feb-2025,1460.0,0.15
19-Feb-2025,27-Mar-2025,1260.0,22.35
19-Feb-2025,27-Mar-2025,1140.0,121.30
19-Feb-2025,27-Mar-2025,1370.0,3.05
19-Feb-2025,27-Mar-2025,1250.0,26.60
19-Feb-2025,27-Mar-2025,1130.0,143.50
19-Feb-2025,27-Mar-2025,1360.0,3.65
19-Feb-2025,27-Mar-2025,1240.0,31.25
19-Feb-2025,27-Mar-2025,1120.0,135.80
19-Feb-2025,27-Mar-2025,1110.0,160.85
19-Feb-2025,27-Mar-2025,1350.0,4.15
19-Feb-2025,27-Mar-2025,1230.0,36.60
19-Feb-2025,27-Mar-2025,1100.0,137.50
19-Feb-2025,27-Mar-2025,1340.0,5.05
19-Feb-2025,27-Mar-2025,1220.0,42.25
19-Feb-2025,27-Mar-2025,1520.0,1.00
19-Feb-2025,27-Mar-2025,1330.0,6.10
19-Feb-2025,27-Mar-2025,1210.0,48.60
19-Feb-2025,27-Mar-2025,1480.0,0.85
19-Feb-2025,27-Mar-2025,1320.0,7.40
19-Feb-2025,27-Mar-2025,1080.0,167.25
19-Feb-2025,27-Mar-2025,1460.0,1.05
19-Feb-2025,27-Mar-2025,1200.0,55.30
19-Feb-2025,27-Mar-2025,1060.0,184.00
19-Feb-2025,27-Mar-2025,1310.0,8.90
19-Feb-2025,27-Mar-2025,1190.0,62.00
19-Feb-2025,27-Mar-2025,1440.0,1.50
19-Feb-2025,27-Mar-2025,1300.0,10.80
19-Feb-2025,27-Mar-2025,1180.0,69.05
19-Feb-2025,27-Mar-2025,1040.0,201.40
19-Feb-2025,27-Mar-2025,1420.0,1.70
19-Feb-2025,27-Mar-2025,1170.0,77.00
19-Feb-2025,27-Mar-2025,1020.0,219.30
19-Feb-2025,27-Mar-2025,1410.0,2.30
19-Feb-2025,27-Mar-2025,1290.0,12.95
19-Feb-2025,27-Mar-2025,1280.0,15.50
19-Feb-2025,27-Mar-2025,1160.0,86.00
19-Feb-2025,27-Feb-2025,1520.0,0.10
19-Feb-2025,27-Feb-2025,1320.0,0.55
19-Feb-2025,27-Feb-2025,1180.0,51.05
19-Feb-2025,27-Feb-2025,1500.0,0.05
19-Feb-2025,27-Feb-2025,1310.0,0.70
19-Feb-2025,27-Feb-2025,1170.0,60.50
19-Feb-2025,27-Feb-2025,1480.0,0.10
19-Feb-2025,27-Feb-2025,1300.0,0.90
19-Feb-2025,27-Feb-2025,1160.0,70.05
19-Feb-2025,27-Feb-2025,1460.0,0.10
19-Feb-2025,27-Feb-2025,1150.0,79.55
19-Feb-2025,27-Feb-2025,1440.0,0.10
19-Feb-2025,27-Feb-2025,1430.0,0.10
19-Feb-2025,27-Feb-2025,1290.0,1.20
19-Feb-2025,27-Feb-2025,1280.0,1.50
19-Feb-2025,24-Apr-2025,1040.0,233.45
19-Feb-2025,24-Apr-2025,1360.0,30.80
19-Feb-2025,24-Apr-2025,1220.0,91.35
19-Feb-2025,24-Apr-2025,1340.0,30.00
19-Feb-2025,24-Apr-2025,1000.0,271.10
19-Feb-2025,24-Apr-2025,1200.0,70.00
19-Feb-2025,24-Apr-2025,1320.0,14.00
19-Feb-2025,24-Apr-2025,1180.0,117.45
19-Feb-2025,24-Apr-2025,1480.0,2.70
19-Feb-2025,24-Apr-2025,1300.0,20.90
19-Feb-2025,24-Apr-2025,1160.0,131.80
19-Feb-2025,24-Apr-2025,1440.0,4.20
19-Feb-2025,24-Apr-2025,1280.0,59.65
19-Feb-2025,27-Feb-2025,1140.0,85.00
19-Feb-2025,27-Feb-2025,1130.0,99.00
19-Feb-2025,27-Feb-2025,1420.0,0.15
19-Feb-2025,27-Feb-2025,1410.0,0.15
19-Feb-2025,27-Feb-2025,1270.0,2.30
19-Feb-2025,27-Feb-2025,1400.0,0.25
19-Feb-2025,27-Feb-2025,1260.0,3.90
19-Feb-2025,27-Feb-2025,1120.0,105.00
19-Feb-2025,27-Feb-2025,1390.0,0.30
19-Feb-2025,27-Feb-2025,1250.0,6.15
19-Feb-2025,27-Feb-2025,1110.0,131.75
19-Feb-2025,27-Feb-2025,1380.0,0.25
19-Feb-2025,27-Feb-2025,1240.0,9.05
19-Feb-2025,27-Feb-2025,1100.0,128.95
19-Feb-2025,27-Feb-2025,1370.0,0.35
19-Feb-2025,27-Feb-2025,1230.0,13.35
19-Feb-2025,27-Feb-2025,1080.0,140.50
19-Feb-2025,27-Feb-2025,1360.0,0.35
19-Feb-2025,27-Feb-2025,1220.0,19.05
19-Feb-2025,27-Feb-2025,1060.0,165.00
19-Feb-2025,27-Feb-2025,1350.0,0.40
19-Feb-2025,27-Feb-2025,1210.0,26.05
19-Feb-2025,27-Feb-2025,1040.0,252.60
19-Feb-2025,27-Feb-2025,1020.0,208.50
19-Feb-2025,27-Feb-2025,1340.0,0.40
19-Feb-2025,27-Feb-2025,1200.0,34.05
19-Feb-2025,27-Feb-2025,1330.0,0.55
19-Feb-2025,27-Feb-2025,1190.0,42.45
19-Feb-2025,24-Apr-2025,1140.0,147.10
19-Feb-2025,24-Apr-2025,1100.0,179.90
19-Feb-2025,24-Apr-2025,1400.0,7.00
19-Feb-2025,24-Apr-2025,1260.0,69.20
19-Feb-2025,24-Apr-2025,1080.0,197.25
19-Feb-2025,24-Apr-2025,1120.0,163.15
19-Feb-2025,24-Apr-2025,1380.0,25.75
19-Feb-2025,24-Apr-2025,1240.0,79.75
19-Feb-2025,27-Mar-2025,1400.0,2.15
19-Feb-2025,27-Mar-2025,1270.0,18.65
19-Feb-2025,27-Mar-2025,1150.0,94.50
19-Feb-2025,27-Mar-2025,1390.0,2.35
19-Feb-2025,27-Mar-2025,1380.0,2.65
20-Feb-2025,27-Mar-2025,1040.0,201.40
20-Feb-2025,27-Mar-2025,1420.0,1.40
20-Feb-2025,27-Mar-2025,1290.0,12.80
20-Feb-2025,27-Mar-2025,1020.0,219.30
20-Feb-2025,27-Mar-2025,1410.0,2.30
20-Feb-2025,27-Mar-2025,1170.0,77.00
20-Feb-2025,27-Mar-2025,1280.0,15.55
20-Feb-2025,27-Mar-2025,1160.0,86.00
20-Feb-2025,27-Feb-2025,1520.0,0.10
20-Feb-2025,27-Feb-2025,1320.0,0.50
20-Feb-2025,27-Feb-2025,1180.0,54.35
20-Feb-2025,27-Feb-2025,1500.0,0.10
20-Feb-2025,27-Feb-2025,1310.0,0.60
20-Feb-2025,27-Feb-2025,1170.0,63.40
20-Feb-2025,27-Feb-2025,1480.0,0.10
20-Feb-2025,27-Feb-2025,1300.0,0.75
20-Feb-2025,27-Feb-2025,1160.0,72.75
20-Feb-2025,27-Feb-2025,1460.0,0.10
20-Feb-2025,27-Feb-2025,1150.0,82.60
20-Feb-2025,27-Feb-2025,1440.0,0.10
20-Feb-2025,27-Feb-2025,1430.0,0.10
20-Feb-2025,27-Feb-2025,1290.0,0.90
20-Feb-2025,27-Feb-2025,1140.0,93.55
20-Feb-2025,27-Feb-2025,1280.0,1.15
20-Feb-2025,27-Feb-2025,1420.0,0.15
20-Feb-2025,27-Feb-2025,1410.0,0.15
20-Feb-2025,27-Feb-2025,1270.0,1.90
20-Feb-2025,27-Feb-2025,1130.0,99.00
20-Feb-2025,27-Feb-2025,1400.0,0.20
20-Feb-2025,27-Feb-2025,1260.0,3.45
20-Feb-2025,27-Feb-2025,1120.0,105.00
20-Feb-2025,27-Feb-2025,1390.0,0.25
20-Feb-2025,27-Feb-2025,1250.0,5.80
20-Feb-2025,27-Feb-2025,1110.0,131.75
20-Feb-2025,27-Feb-2025,1380.0,0.30
20-Feb-2025,27-Feb-2025,1240.0,8.85
20-Feb-2025,27-Feb-2025,1100.0,133.90
20-Feb-2025,27-Feb-2025,1370.0,0.35
20-Feb-2025,27-Feb-2025,1230.0,13.25
20-Feb-2025,27-Feb-2025,1080.0,140.50
20-Feb-2025,27-Feb-2025,1360.0,0.30
20-Feb-2025,27-Feb-2025,1220.0,19.55
20-Feb-2025,27-Feb-2025,1060.0,165.00
20-Feb-2025,27-Feb-2025,1350.0,0.35
20-Feb-2025,27-Feb-2025,1210.0,27.00
20-Feb-2025,27-Feb-2025,1040.0,252.60
20-Feb-2025,27-Feb-2025,1340.0,0.35
20-Feb-2025,27-Feb-2025,1200.0,35.60
20-Feb-2025,27-Feb-2025,1020.0,208.50
20-Feb-2025,27-Feb-2025,1330.0,0.45
20-Feb-2025,27-Feb-2025,1190.0,44.25
20-Feb-2025,24-Apr-2025,1040.0,233.45
20-Feb-2025,24-Apr-2025,1360.0,30.80
20-Feb-2025,24-Apr-2025,1220.0,91.35
20-Feb-2025,24-Apr-2025,1340.0,30.00
20-Feb-2025,24-Apr-2025,1000.0,271.10
20-Feb-2025,24-Apr-2025,1200.0,72.00
20-Feb-2025,24-Apr-2025,1320.0,14.00
20-Feb-2025,24-Apr-2025,1180.0,117.45
20-Feb-2025,24-Apr-2025,1480.0,2.70
20-Feb-2025,24-Apr-2025,1300.0,21.40
20-Feb-2025,24-Apr-2025,1160.0,131.80
20-Feb-2025,24-Apr-2025,1440.0,4.00
20-Feb-2025,24-Apr-2025,1280.0,59.65
20-Feb-2025,24-Apr-2025,1140.0,147.10
20-Feb-2025,24-Apr-2025,1100.0,179.90
20-Feb-2025,24-Apr-2025,1400.0,6.65
20-Feb-2025,24-Apr-2025,1260.0,69.20
20-Feb-2025,24-Apr-2025,1080.0,197.25
20-Feb-2025,24-Apr-2025,1120.0,163.15
20-Feb-2025,24-Apr-2025,1380.0,25.75
20-Feb-2025,24-Apr-2025,1240.0,79.75
20-Feb-2025,27-Mar-2025,1400.0,1.95
20-Feb-2025,27-Mar-2025,1270.0,18.70
20-Feb-2025,27-Mar-2025,1150.0,96.75
20-Feb-2025,27-Mar-2025,1390.0,2.35
20-Feb-2025,27-Mar-2025,1380.0,2.45
20-Feb-2025,27-Mar-2025,1260.0,22.45
20-Feb-2025,27-Mar-2025,1140.0,121.30
20-Feb-2025,27-Mar-2025,1370.0,2.90
20-Feb-2025,27-Mar-2025,1250.0,26.85
20-Feb-2025,27-Mar-2025,1130.0,143.50
20-Feb-2025,27-Mar-2025,1360.0,3.30
20-Feb-2025,27-Mar-2025,1240.0,31.75
20-Feb-2025,27-Mar-2025,1120.0,135.80
20-Feb-2025,27-Mar-2025,1110.0,160.85
20-Feb-2025,27-Mar-2025,1350.0,3.90
20-Feb-2025,27-Mar-2025,1230.0,37.05
20-Feb-2025,27-Mar-2025,1100.0,142.25
20-Feb-2025,27-Mar-2025,1340.0,4.90
20-Feb-2025,27-Mar-2025,1220.0,43.15
20-Feb-2025,27-Mar-2025,1520.0,0.55
20-Feb-2025,27-Mar-2025,1330.0,5.85
20-Feb-2025,27-Mar-2025,1210.0,49.35
20-Feb-2025,27-Mar-2025,1480.0,0.75
20-Feb-2025,27-Mar-2025,1320.0,7.10
20-Feb-2025,27-Mar-2025,1080.0,167.25
20-Feb-2025,27-Mar-2025,1460.0,1.00
20-Feb-2025,27-Mar-2025,1200.0,56.75
20-Feb-2025,27-Mar-2025,1060.0,184.00
20-Feb-2025,27-Mar-2025,1310.0,8.75
20-Feb-2025,27-Mar-2025,1190.0,62.00
20-Feb-2025,27-Mar-2025,1440.0,1.40
20-Feb-2025,27-Mar-2025,1300.0,10.60
20-Feb-2025,27-Mar-2025,1180.0,72.60
21-Feb-2025,27-Feb-2025,1520.0,0.10
21-Feb-2025,27-Feb-2025,1320.0,0.30
21-Feb-2025,27-Feb-2025,1180.0,48.55
21-Feb-2025,27-Feb-2025,1500.0,0.10
21-Feb-2025,27-Feb-2025,1310.0,0.30
21-Feb-2025,27-Feb-2025,1170.0,58.20
21-Feb-2025,27-Feb-2025,1480.0,0.05
21-Feb-2025,27-Feb-2025,1300.0,0.40
21-Feb-2025,27-Feb-2025,1160.0,66.95
21-Feb-2025,27-Feb-2025,1460.0,0.15
21-Feb-2025,27-Feb-2025,1150.0,78.55
21-Feb-2025,27-Feb-2025,1440.0,0.05
21-Feb-2025,27-Feb-2025,1430.0,0.10
21-Feb-2025,27-Feb-2025,1290.0,0.45
21-Feb-2025,27-Feb-2025,1140.0,93.00
21-Feb-2025,27-Feb-2025,1280.0,0.50
21-Feb-2025,27-Feb-2025,1420.0,0.10
21-Feb-2025,27-Feb-2025,1410.0,0.15
21-Feb-2025,27-Feb-2025,1270.0,0.75
21-Feb-2025,27-Feb-2025,1130.0,99.00
21-Feb-2025,27-Feb-2025,1260.0,1.70
21-Feb-2025,27-Feb-2025,1120.0,105.00
21-Feb-2025,27-Feb-2025,1400.0,0.20
21-Feb-2025,27-Feb-2025,1390.0,0.25
21-Feb-2025,27-Feb-2025,1250.0,3.25
21-Feb-2025,27-Feb-2025,1110.0,131.75
21-Feb-2025,27-Feb-2025,1240.0,5.45
21-Feb-2025,27-Feb-2025,1100.0,131.25
21-Feb-2025,27-Feb-2025,1380.0,0.25
