date,strike,maturity,true_price,computed_price,abs_error
03-Jan-2025,1200,0.150685,78.6,86.2533,7.65331
03-Jan-2025,1330,0.150685,16.2,19.0992,2.89923
03-Jan-2025,1060,0.0739726,292.85,198.91,93.9402
03-Jan-2025,1020,0.0739726,331.15,238.394,92.7559
03-Jan-2025,1090,0.0739726,198.1,169.593,28.5069
03-Jan-2025,1080,0.0739726,274,179.321,94.679
03-Jan-2025,1270,0.0739726,18.2,27.6144,9.41444
03-Jan-2025,1480,0.0739726,0.45,0.0658218,0.384178
03-Jan-2025,1460,0.0739726,0.45,0.146068,0.303932
03-Jan-2025,1260,0.0739726,22.5,32.438,9.93802
03-Jan-2025,1250,0.0739726,27.65,37.7467,10.0967
03-Jan-2025,1440,0.0739726,0.6,0.310753,0.289247
03-Jan-2025,1430,0.0739726,0.65,0.445727,0.204273
03-Jan-2025,1240,0.0739726,33.45,43.5319,10.0819
03-Jan-2025,1230,0.0739726,40,49.7785,9.77851
03-Jan-2025,1420,0.0739726,0.8,0.631949,0.168051
03-Jan-2025,1410,0.0739726,0.9,0.885385,0.0146148
03-Jan-2025,1220,0.0739726,47,56.4653,9.46535
03-Jan-2025,1400,0.0739726,1.05,1.22551,0.175509
03-Jan-2025,1210,0.0739726,54.55,63.5664,9.01644
03-Jan-2025,1200,0.0739726,63,71.0521,8.05206
03-Jan-2025,1390,0.0739726,1.25,1.67554,0.425537
03-Jan-2025,1380,0.0739726,1.45,2.26249,0.81249
03-Jan-2025,1190,0.0739726,71.7,78.8898,7.18984
03-Jan-2025,1180,0.0739726,79.85,87.046,7.196
03-Jan-2025,1370,0.0739726,1.75,3.01705,1.26705
03-Jan-2025,1360,0.0739726,2.2,3.97313,1.77313
03-Jan-2025,1170,0.0739726,89.6,95.4863,5.88632
03-Jan-2025,1350,0.0739726,2.75,5.16724,2.41724
03-Jan-2025,1160,0.0739726,98.2,104.177,5.97714
03-Jan-2025,1150,0.0739726,108.7,113.086,4.3861
03-Jan-2025,1340,0.0739726,3.4,6.6375,3.2375
03-Jan-2025,1330,0.0739726,4.3,8.42248,4.12248
03-Jan-2025,1130,0.0739726,162.5,131.439,31.061
03-Jan-2025,1320,0.0739726,5.55,10.5599,5.00986
03-Jan-2025,1310,0.0739726,7.15,13.085,5.935
03-Jan-2025,1120,0.0739726,237.15,140.829,96.3206
03-Jan-2025,1300,0.0739726,9.25,16.0295,6.77955
03-Jan-2025,1520,0.0739726,0.35,0.0119328,0.338067
03-Jan-2025,1500,0.0739726,0.35,0.028528,0.321472
03-Jan-2025,1290,0.0739726,11.6,19.4201,7.82011
03-Jan-2025,1280,0.0739726,14.6,23.2772,8.67721
03-Jan-2025,1350,0.150685,11.9,13.8999,1.99993
03-Jan-2025,1260,0.227397,50,62.3281,12.3281
03-Jan-2025,1360,0.227397,23.2,21.0086,2.19139
