date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-10-23,10,BNB-231027-220-P,BNBUSDT,P,231027-220,7.70000000,7.70000000,2.50000000,2.50000000,2.01000000,2.01000000,2.70000000,4.00000000,50.00000000,50.00000000,"",0.41479111,3.90000000,0.40739555,-0.51309619,0.04327411,0.09017944,-0.47404639,3.26000000,715.59759613
2023-10-23,23,BNB-231027-215-C,BNBUSDT,C,231027-215,5.70000000,13.60000000,4.90000000,13.60000000,505.83000000,505.83000000,11.90000000,16.70000000,8.20000000,14.94000000,"",0.97244263,14.90000000,0.68622131,0.83248604,0.01672563,0.05474635,-0.56351973,360.23000000,82246.61709951
2023-10-23,09,BNB-231027-210-P,BNBUSDT,P,231027-210,1.00000000,1.00000000,1.00000000,1.00000000,0.10000000,0.10000000,0.20000000,0.50000000,50.00000000,0.85000000,"",0.36474526,0.60000000,0.40000000,-0.14173257,0.02469355,0.05099923,-0.26042080,156.91000000,34413.31837788
2023-10-23,14,BNB-231027-205-P,BNBUSDT,P,231027-205,0.80000000,0.80000000,0.40000000,0.40000000,19.84000000,19.84000000,0.20000000,0.40000000,5.68000000,50.00000000,"",0.48681736,0.20000000,0.45132905,-0.06558595,0.01279552,0.02822889,-0.17178172,59.87000000,13129.95628030
2023-10-23,20,BNB-231027-195-P,BNBUSDT,P,231027-195,0.20000000,0.20000000,0.20000000,0.20000000,1017.73000000,1017.73000000,0E-8,0.20000000,0E-8,50.00000000,"",0.72721839,0.70000000,0.96360919,-0.07780410,0.00699678,0.03142762,-0.43783868,1888.33000000,418872.73665079
2023-10-23,21,BNB-231027-200-C,BNBUSDT,C,231027-200,17.70000000,21.00000000,17.70000000,21.00000000,12.80000000,12.80000000,0.10000000,0E-8,1.00000000,0E-8,"",-1E-8,24.50000000,0.80000000,0.93415441,0.00738422,0.02776582,-0.32506215,21.00000000,4707.46951101
2023-10-23,03,BNB-231027-205-P,BNBUSDT,P,231027-205,0.80000000,0.90000000,0.80000000,0.80000000,16.08000000,16.08000000,0.10000000,0.30000000,1.00000000,50.00000000,"",0.48921466,0.10000000,0.44460733,-0.04314291,0.00868186,0.02174655,-0.11602379,45.98000000,10211.72942042
2023-10-23,09,BNB-231027-205-P,BNBUSDT,P,231027-205,0.80000000,0.80000000,0.40000000,0.40000000,19.84000000,19.84000000,0.10000000,0.40000000,9.89000000,50.00000000,"",0.47393143,0.20000000,0.43696572,-0.06452373,0.01269730,0.02864698,-0.15980057,59.87000000,13130.61864307
2023-10-23,23,BNB-231027-215-P,BNBUSDT,P,231027-215,1.60000000,1.70000000,1.60000000,1.70000000,251.47000000,251.47000000,0.50000000,0.70000000,8.34000000,0.50000000,"",0.54854929,0.50000000,0.52359998,-0.10647497,0.01606219,0.04011556,-0.31506649,267.79000000,61140.99767670
2023-10-23,00,BNB-231027-210-C,BNBUSDT,C,231027-210,6.40000000,6.40000000,6.40000000,6.40000000,0.27000000,0.27000000,8.50000000,9.40000000,50.00000000,50.00000000,"",0.42335272,9.30000000,0.41167636,0.81372907,0.02750706,0.06345749,-0.30435585,13.00000000,2838.63972418
2023-10-23,05,BNB-231027-195-C,BNBUSDT,C,231027-195,21.40000000,21.40000000,21.40000000,21.40000000,0E-8,0E-8,23.40000000,31.00000000,7.80000000,9.17000000,"",1.54500008,27.90000000,0.97250004,0.90411043,0.00745784,0.03993227,-0.47551863,11.23000000,2491.26779644
2023-10-23,12,BNB-231027-205-P,BNBUSDT,P,231027-205,0.80000000,0.80000000,0.40000000,0.40000000,19.84000000,19.84000000,0.20000000,0.40000000,5.68000000,61.31000000,"",0.49518287,0.20000000,0.45942843,-0.06381256,0.01213750,0.02801608,-0.16973199,59.87000000,13163.32408421
2023-10-23,15,BNB-231027-220-C,BNBUSDT,C,231027-220,2.00000000,3.60000000,1.80000000,2.00000000,261.03000000,261.03000000,2.00000000,3.20000000,17.27000000,50.00000000,"",0.40424645,3.10000000,0.40212322,0.47545511,0.04505527,0.08751236,-0.47987235,650.16000000,142581.09957094
2023-10-23,21,BNB-231027-230-P,BNBUSDT,P,231027-230,13.90000000,13.90000000,10.30000000,10.40000000,150.10000000,150.10000000,6.80000000,7.90000000,50.00000000,50.00000000,"",0.49167395,7.50000000,0.44583697,-0.72005415,0.03482328,0.07297286,-0.47610567,151.24000000,33902.74708786
2023-10-23,01,BNB-231027-210-P,BNBUSDT,P,231027-210,1.70000000,1.70000000,1.00000000,1.00000000,0.95000000,0.95000000,0.60000000,0.90000000,15.17000000,50.00000000,"",0.41123807,0.80000000,0.40561904,-0.16673626,0.02608817,0.05902473,-0.28166457,156.91000000,34330.13162032
2023-10-23,17,BNB-231027-225-C,BNBUSDT,C,231027-225,1.80000000,2.80000000,1.10000000,1.60000000,274.51000000,274.51000000,1.70000000,2.00000000,26.60000000,50.00000000,"",0.43451965,1.80000000,0.41725982,0.32119450,0.03928332,0.07826325,-0.45566517,399.19000000,88055.52584879
2023-10-23,19,BNB-231027-220-P,BNBUSDT,P,231027-220,5.80000000,5.80000000,2.00000000,2.00000000,302.27000000,302.27000000,1.60000000,2.60000000,11.95000000,50.00000000,"",0.41244924,2.50000000,0.40622462,-0.39688485,0.04363354,0.08385981,-0.48665439,303.26000000,67351.75529223
2023-10-23,01,BNB-231027-205-C,BNBUSDT,C,231027-205,11.00000000,11.90000000,11.00000000,11.90000000,0.47000000,0.47000000,12.70000000,17.40000000,20.12000000,12.55000000,"",0.96265316,15.40000000,0.68132658,0.82310871,0.01612895,0.06129620,-0.49132487,7.49000000,1638.72720564
2023-10-23,04,BNB-231027-225-C,BNBUSDT,C,231027-225,1.10000000,1.90000000,1.10000000,1.70000000,14.96000000,14.96000000,1.70000000,2.60000000,18.84000000,50.00000000,"",0.42489827,2.40000000,0.41244913,0.37760728,0.03908754,0.08957719,-0.44782944,164.20000000,36427.39986364
2023-10-23,15,BNB-231027-225-P,BNBUSDT,P,231027-225,13.50000000,13.50000000,7.00000000,7.00000000,49.20000000,49.20000000,7.30000000,7.50000000,9.88000000,50.00000000,"",0.45089722,7.30000000,0.43751121,-0.71418866,0.03535549,0.07471550,-0.44575590,50.51000000,11076.92158750
2023-10-23,00,BNB-231027-195-P,BNBUSDT,P,231027-195,0.20000000,0.30000000,0.20000000,0.30000000,693.45000000,693.45000000,0E-8,0.20000000,0E-8,50.00000000,"",0.58698833,1.20000000,0.89349416,-0.11238897,0.00902792,0.04520248,-0.47054033,1498.56000000,327220.91885132
2023-10-23,01,BNB-231027-210-C,BNBUSDT,C,231027-210,6.40000000,6.40000000,6.40000000,6.40000000,0.27000000,0.27000000,8.20000000,11.40000000,21.51000000,13.71000000,"",0.64378023,10.40000000,0.52189012,0.77721576,0.02419564,0.07043494,-0.43246114,13.00000000,2844.25282687
2023-10-23,14,BNB-231027-230-C,BNBUSDT,C,231027-230,0.70000000,1.20000000,0.70000000,0.70000000,95.96000000,95.96000000,0.50000000,0.90000000,32.03000000,50.00000000,"",0.47287107,0.70000000,0.43643553,0.14542349,0.02366727,0.05049063,-0.29711241,1160.20000000,254440.87650590
2023-10-23,21,BNB-231027-195-C,BNBUSDT,C,231027-195,21.40000000,21.40000000,21.40000000,21.40000000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,"",-1E-8,30.40000000,1.20000000,0.89531403,0.00697426,0.03933643,-0.69078372,11.23000000,2517.37536232
2023-10-23,22,BNB-231027-195-C,BNBUSDT,C,231027-195,21.40000000,21.40000000,21.40000000,21.40000000,0E-8,0E-8,27.30000000,36.50000000,12.36000000,12.52000000,"",1.38229370,35.20000000,0.89114685,0.97571291,0.00289351,0.01261939,-0.16660286,11.23000000,2579.73474230
2023-10-23,00,BNB-231027-190-C,BNBUSDT,C,231027-190,23.20000000,23.20000000,23.20000000,23.20000000,0E-8,0E-8,24.20000000,32.20000000,16.76000000,19.17000000,"",1.54536247,29.20000000,0.97268124,0.91459558,0.00678214,0.03696749,-0.41892215,10.02000000,2187.93615664
2023-10-23,13,BNB-231027-225-P,BNBUSDT,P,231027-225,13.50000000,13.50000000,13.50000000,13.50000000,0E-8,0E-8,6.80000000,7.90000000,50.00000000,50.00000000,"",0.44228077,7.70000000,0.42114038,-0.74078378,0.03469329,0.07178644,-0.40309437,1.31000000,286.56564900
2023-10-23,16,BNB-231027-220-C,BNBUSDT,C,231027-220,2.00000000,3.60000000,1.80000000,1.90000000,261.97000000,261.97000000,2.70000000,4.00000000,59.32000000,50.00000000,"",0.40421128,3.90000000,0.40210564,0.54764694,0.04474988,0.08718937,-0.48357554,649.24000000,143433.47374463
2023-10-23,04,BNB-231027-180-P,BNBUSDT,P,231027-180,0.20000000,0.20000000,0.20000000,0.20000000,0E-8,0E-8,0.10000000,0.20000000,0.02000000,50.00000000,"",1.00029230,0.10000000,0.95080405,-0.01728235,0.00190777,0.01007875,-0.11615619,145.04000000,32176.79705373
2023-10-23,06,BNB-231027-180-P,BNBUSDT,P,231027-180,0.20000000,0.20000000,0.20000000,0.20000000,0E-8,0E-8,0.10000000,0.20000000,0.02000000,50.00000000,"",0.98214686,0.10000000,0.93318880,-0.01786237,0.00203426,0.01018880,-0.11762531,145.04000000,31960.78333097
2023-10-23,02,BNB-231027-210-C,BNBUSDT,C,231027-210,6.40000000,6.40000000,6.40000000,6.40000000,0.27000000,0.27000000,9.20000000,12.60000000,19.11000000,15.75000000,"",0.67393541,11.60000000,0.53696771,0.80286795,0.02185891,0.06562272,-0.41865963,13.00000000,2861.23472336
2023-10-23,08,BNB-231027-190-P,BNBUSDT,P,231027-190,0.10000000,0.20000000,0.10000000,0.10000000,1069.88000000,1069.88000000,0.10000000,0.20000000,32.19000000,50.00000000,"",0.77208042,0.10000000,0.73147029,-0.02249198,0.00318069,0.01229054,-0.11355966,1107.28000000,244398.17519460
2023-10-23,13,BNB-231027-215-C,BNBUSDT,C,231027-215,3.50000000,7.80000000,2.30000000,6.20000000,234.80000000,234.80000000,4.50000000,5.60000000,50.00000000,50.00000000,"",0.39351821,5.60000000,0.40000000,0.66974491,0.04085793,0.08029831,-0.42825634,89.87000000,19659.27853130
2023-10-23,23,BNB-231027-230-C,BNBUSDT,C,231027-230,1.20000000,4.40000000,0.70000000,4.40000000,349.14000000,349.14000000,2.20000000,5.20000000,12.94000000,16.59000000,"",0.67531109,4.00000000,0.53765554,0.46083667,0.03381056,0.08670914,-0.69929233,1374.85000000,313901.56710783
2023-10-23,23,BNB-231027-230-P,BNBUSDT,P,231027-230,13.90000000,13.90000000,10.30000000,10.40000000,150.10000000,150.10000000,4.00000000,8.20000000,16.07000000,21.93000000,"",0.85219383,6.20000000,0.62609692,-0.53052193,0.02908980,0.08687419,-0.81587207,151.24000000,34530.65644208
2023-10-23,06,BNB-231027-220-P,BNBUSDT,P,231027-220,7.70000000,7.70000000,5.80000000,5.80000000,2.00000000,2.00000000,2.50000000,3.80000000,67.24000000,50.00000000,"",0.41995466,3.70000000,0.40997733,-0.48465954,0.04197159,0.09235543,-0.46841472,3.26000000,718.36840636
2023-10-23,21,BNB-231027-180-P,BNBUSDT,P,231027-180,0.20000000,0.20000000,0.10000000,0.10000000,27.02000000,27.02000000,0E-8,0.20000000,0E-8,50.00000000,"",1.14456654,0.20000000,1.17228327,-0.02340674,0.00217589,0.01198908,-0.20567627,171.04000000,38341.21834110
2023-10-23,04,BNB-231027-180-C,BNBUSDT,C,231027-180,33.40000000,33.40000000,33.40000000,33.40000000,0E-8,0E-8,35.30000000,47.90000000,22.45000000,11.05000000,"",2.44192123,42.20000000,1.20000000,0.95527269,0.00333463,0.02223398,-0.32340240,0.17000000,37.71411679
2023-10-23,07,BNB-231027-225-C,BNBUSDT,C,231027-225,1.10000000,2.80000000,1.10000000,1.80000000,16.12000000,16.12000000,1.20000000,1.90000000,9.89000000,50.00000000,"",0.44038892,1.70000000,0.42019446,0.29293721,0.03562582,0.07901179,-0.41500273,161.70000000,35474.68192607
2023-10-23,08,BNB-231027-200-C,BNBUSDT,C,231027-200,16.40000000,17.70000000,16.40000000,17.70000000,12.60000000,12.60000000,0.10000000,0E-8,1.00000000,0E-8,"",-1E-8,21.70000000,0.80000000,0.88956360,0.01025549,0.04334111,-0.43797199,21.00000000,4635.10736136
2023-10-23,01,BNB-231027-195-C,BNBUSDT,C,231027-195,21.40000000,21.40000000,21.40000000,21.40000000,0E-8,0E-8,21.00000000,27.90000000,21.37000000,9.41000000,"",1.40654564,25.00000000,0.90327282,0.89131074,0.00873867,0.04402872,-0.46788046,11.23000000,2456.99686506
2023-10-23,09,BNB-231027-190-C,BNBUSDT,C,231027-190,23.20000000,23.20000000,23.20000000,23.20000000,0E-8,0E-8,24.70000000,32.80000000,12.75000000,20.54000000,"",1.57256126,30.10000000,0.98628063,0.92748007,0.00615606,0.03134900,-0.39470835,10.02000000,2197.57472530
2023-10-23,10,BNB-231027-190-C,BNBUSDT,C,231027-190,23.20000000,23.20000000,23.20000000,23.20000000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,"",-1E-8,31.00000000,1.20000000,0.89050986,0.00690524,0.04238606,-0.65629830,10.02000000,2199.47482000
2023-10-23,02,BNB-231027-230-C,BNBUSDT,C,231027-230,1.00000000,1.00000000,0.50000000,0.70000000,435.76000000,435.76000000,1.00000000,1.30000000,1.46000000,50.00000000,"",0.48170269,1.10000000,0.45869172,0.19520479,0.02543714,0.06523292,-0.35550556,1246.99000000,274456.23751405
2023-10-23,10,BNB-231027-205-C,BNBUSDT,C,231027-205,11.00000000,11.90000000,11.00000000,11.90000000,0.47000000,0.47000000,4.60000000,16.50000000,1.37000000,5.00000000,"",0.80032349,15.30000000,0.60016174,0.87209571,0.01541019,0.04730852,-0.36635714,7.49000000,1644.11840337
2023-10-23,16,BNB-231027-205-P,BNBUSDT,P,231027-205,0.80000000,0.80000000,0.40000000,0.40000000,19.84000000,19.84000000,0.30000000,0.40000000,9.68000000,50.00000000,"",0.52977324,0.30000000,0.51258832,-0.06862044,0.01171867,0.02910574,-0.20578229,59.87000000,13226.79143782
2023-10-23,18,BNB-231027-180-P,BNBUSDT,P,231027-180,0.20000000,0.20000000,0.20000000,0.20000000,26.00000000,26.00000000,0.10000000,0.20000000,0.02000000,50.00000000,"",1.06863201,0.10000000,1.01562113,-0.01748707,0.00195197,0.00940925,-0.13491104,171.04000000,37828.02617077
2023-10-23,16,BNB-231027-200-C,BNBUSDT,C,231027-200,17.70000000,19.60000000,17.70000000,19.60000000,12.70000000,12.70000000,17.20000000,23.00000000,9.80000000,19.86000000,"",1.06936455,21.50000000,0.73468227,0.91817911,0.00935030,0.03328560,-0.33730019,21.00000000,4639.42909962
2023-10-23,07,BNB-231027-220-P,BNBUSDT,P,231027-220,7.70000000,7.70000000,5.80000000,5.80000000,2.00000000,2.00000000,2.90000000,4.10000000,22.09000000,50.00000000,"",0.41670203,4.00000000,0.40835102,-0.51443086,0.04249656,0.09159340,-0.46752686,3.26000000,715.19766901
2023-10-23,06,BNB-231027-190-P,BNBUSDT,P,231027-190,0.10000000,0.20000000,0.10000000,0.20000000,1069.48000000,1069.48000000,0.10000000,0.20000000,32.59000000,50.00000000,"",0.75376451,0.10000000,0.71397156,-0.02282649,0.00327336,0.01254359,-0.11079271,1107.28000000,243998.45674794
2023-10-23,12,BNB-231027-230-P,BNBUSDT,P,231027-230,13.90000000,13.90000000,13.00000000,13.00000000,0.10000000,0.10000000,9.30000000,13.30000000,11.43000000,8.52000000,"",0.78285217,11.80000000,0.59142609,-0.76222357,0.02333147,0.06932703,-0.54068165,1.24000000,272.63273533
2023-10-23,18,BNB-231027-195-P,BNBUSDT,P,231027-195,0.30000000,0.30000000,0.20000000,0.20000000,1517.73000000,1517.73000000,0E-8,0.20000000,0E-8,50.00000000,"",0.70556104,0.80000000,0.95278052,-0.08249369,0.00732996,0.03314704,-0.44586002,1888.33000000,417632.11330132
2023-10-23,20,BNB-231027-190-C,BNBUSDT,C,231027-190,23.20000000,23.20000000,23.20000000,23.20000000,0E-8,0E-8,27.20000000,36.10000000,19.73000000,18.19000000,"",1.90578461,32.60000000,1.15289230,0.92439057,0.00572217,0.03075118,-0.51256887,10.02000000,2222.65431426
2023-10-23,00,BNB-231027-200-C,BNBUSDT,C,231027-200,16.40000000,17.70000000,16.40000000,17.70000000,12.60000000,12.60000000,14.90000000,20.10000000,9.01000000,20.79000000,"",0.85502625,18.90000000,0.62751312,0.90682034,0.01121683,0.03944354,-0.28836435,21.00000000,4585.49493906
2023-10-23,06,BNB-231027-205-C,BNBUSDT,C,231027-205,11.00000000,11.90000000,11.00000000,11.90000000,0.47000000,0.47000000,14.10000000,19.30000000,11.54000000,16.26000000,"",1.11420155,16.80000000,0.75710077,0.82520140,0.01468577,0.05967570,-0.55893263,7.49000000,1650.48446738
2023-10-23,14,BNB-231027-190-P,BNBUSDT,P,231027-190,0.20000000,0.20000000,0.10000000,0.10000000,1069.88000000,1069.88000000,0.10000000,0.20000000,32.19000000,50.00000000,"",0.77075303,0.10000000,0.72983444,-0.02334480,0.00341951,0.01219918,-0.12004526,1107.28000000,242835.10923759
2023-10-23,17,BNB-231027-180-P,BNBUSDT,P,231027-180,0.20000000,0.20000000,0.20000000,0.20000000,0E-8,0E-8,0.10000000,0.20000000,0.02000000,50.00000000,"",1.05025589,0.10000000,0.99799812,-0.01772134,0.00200314,0.00954518,-0.13292156,145.04000000,31993.72095771
2023-10-23,22,BNB-231027-200-C,BNBUSDT,C,231027-200,19.60000000,21.00000000,19.60000000,21.00000000,0.20000000,0.20000000,23.10000000,30.80000000,8.20000000,11.81000000,"",1.02504730,30.10000000,0.71252365,0.98114087,0.00292218,0.01018991,-0.10756339,21.00000000,4824.08099628
2023-10-23,06,BNB-231027-225-P,BNBUSDT,P,231027-225,13.50000000,13.50000000,13.50000000,13.50000000,0E-8,0E-8,5.80000000,7.10000000,50.00000000,50.00000000,"",0.45478344,6.80000000,0.42739172,-0.67759940,0.03622953,0.08310670,-0.43941046,1.31000000,288.66951299
2023-10-23,10,BNB-231027-210-C,BNBUSDT,C,231027-210,6.40000000,6.40000000,6.40000000,6.40000000,0E-8,0E-8,0.10000000,20.00000000,1.00000000,1.49000000,"",1.67486668,14.60000000,1.03743334,0.67993315,0.01524253,0.08088730,-1.08277330,13.00000000,2853.61004591
2023-10-23,04,BNB-231027-200-P,BNBUSDT,P,231027-200,0.30000000,0.40000000,0.30000000,0.40000000,17.03000000,17.03000000,0.10000000,0.20000000,1.00000000,63.24000000,"",0.55409968,0.10000000,0.52277446,-0.02979169,0.00548983,0.01594637,-0.10104645,245.24000000,54405.94118490
2023-10-23,13,BNB-231027-220-C,BNBUSDT,C,231027-220,2.00000000,3.60000000,1.80000000,1.90000000,10.96000000,10.96000000,1.90000000,2.90000000,12.80000000,50.00000000,"",0.39681613,2.90000000,0.40000000,0.44914841,0.04462905,0.08770972,-0.46778376,400.16000000,87535.96191261
2023-10-23,19,BNB-231027-210-C,BNBUSDT,C,231027-210,6.40000000,6.40000000,6.40000000,6.40000000,0E-8,0E-8,10.30000000,13.80000000,17.65000000,12.97000000,"",0.69257498,12.90000000,0.54628749,0.85903014,0.01881960,0.04864058,-0.37959504,13.00000000,2887.20180307
2023-10-23,01,BNB-231027-225-C,BNBUSDT,C,231027-225,1.10000000,1.80000000,1.10000000,1.80000000,11.39000000,11.39000000,1.20000000,1.90000000,20.19000000,52.97000000,"",0.44861615,1.70000000,0.42430807,0.28083986,0.03364005,0.07961777,-0.39743964,164.80000000,36056.37429755
2023-10-23,03,BNB-231027-200-P,BNBUSDT,P,231027-200,0.30000000,0.40000000,0.30000000,0.40000000,17.03000000,17.03000000,0.10000000,0.20000000,1.00000000,63.24000000,"",0.55945218,0.10000000,0.52795351,-0.02934681,0.00533148,0.01585786,-0.10046625,245.24000000,54465.51811796
2023-10-23,07,BNB-231027-200-C,BNBUSDT,C,231027-200,16.40000000,17.70000000,16.40000000,17.70000000,12.60000000,12.60000000,17.10000000,22.90000000,16.61000000,15.59000000,"",1.18901253,20.60000000,0.79450626,0.87655452,0.01117946,0.04688078,-0.46558706,21.00000000,4607.10154884
2023-10-23,17,BNB-231027-220-C,BNBUSDT,C,231027-220,2.00000000,3.60000000,1.80000000,1.90000000,261.97000000,261.97000000,2.60000000,3.80000000,16.18000000,50.00000000,"",0.40512204,3.70000000,0.40256102,0.53212630,0.04520595,0.08689012,-0.48807158,649.24000000,143212.93018880
2023-10-23,22,BNB-231027-180-P,BNBUSDT,P,231027-180,0.20000000,0.20000000,0.10000000,0.10000000,27.02000000,27.02000000,0E-8,0.30000000,0E-8,4.10000000,"",1.35074914,0.20000000,1.27537457,-0.01959577,0.00168660,0.01052724,-0.19890567,171.04000000,39290.99112399
2023-10-23,02,BNB-231027-225-P,BNBUSDT,P,231027-225,13.50000000,13.50000000,13.50000000,13.50000000,0E-8,0E-8,6.00000000,7.10000000,50.00000000,50.00000000,"",0.44922829,6.80000000,0.42461414,-0.67348195,0.03591639,0.08526382,-0.43014799,1.31000000,288.32442212
2023-10-23,12,BNB-231027-210-C,BNBUSDT,C,231027-210,6.40000000,6.40000000,6.40000000,6.40000000,0E-8,0E-8,8.80000000,12.10000000,19.92000000,17.84000000,"",0.66979408,11.20000000,0.53489704,0.80886381,0.02271662,0.06104836,-0.43060863,13.00000000,2858.24641882
2023-10-23,20,BNB-231027-205-P,BNBUSDT,P,231027-205,0.40000000,0.40000000,0.40000000,0.40000000,13.89000000,13.89000000,0.10000000,0.40000000,9.23000000,70.13000000,"",0.56498170,0.20000000,0.49630910,-0.04897164,0.00946665,0.02190086,-0.15715029,59.87000000,13280.47043858
2023-10-23,20,BNB-231027-225-P,BNBUSDT,P,231027-225,13.50000000,13.50000000,6.40000000,6.40000000,250.02000000,250.02000000,4.60000000,5.80000000,50.00000000,50.00000000,"",0.46115279,5.50000000,0.43057640,-0.62567968,0.04076689,0.08182204,-0.50935691,251.33000000,55750.46994034
2023-10-23,03,BNB-231027-210-P,BNBUSDT,P,231027-210,1.70000000,1.70000000,1.00000000,1.00000000,0.95000000,0.95000000,0.10000000,0.60000000,51.00000000,50.00000000,"",0.44585168,0.40000000,0.42292584,-0.10247071,0.01779639,0.04240302,-0.21519941,156.91000000,34848.24844189
2023-10-23,09,BNB-231027-205-C,BNBUSDT,C,231027-205,11.00000000,11.90000000,11.00000000,11.90000000,0.47000000,0.47000000,12.20000000,16.50000000,15.48000000,5.00000000,"",0.81506729,15.30000000,0.60753365,0.86583327,0.01566104,0.04912597,-0.38100753,7.49000000,1642.69807310
2023-10-23,20,BNB-231027-215-P,BNBUSDT,P,231027-215,2.90000000,2.90000000,1.60000000,1.70000000,253.46000000,253.46000000,0.80000000,0.90000000,13.44000000,1.00000000,"",0.37989438,1.00000000,0.40000000,-0.20621890,0.03301585,0.06155949,-0.35600549,267.79000000,59401.65656835
2023-10-23,22,BNB-231027-200-P,BNBUSDT,P,231027-200,0.20000000,0.20000000,0.20000000,0.20000000,78.74000000,78.74000000,0.10000000,0.30000000,1.00000000,10.72000000,"",0.84449351,0.10000000,0.77299416,-0.02736974,0.00368662,0.01394661,-0.15971277,323.98000000,74424.08386547
2023-10-23,12,BNB-231027-230-C,BNBUSDT,C,231027-230,0.70000000,1.20000000,0.70000000,0.70000000,95.96000000,95.96000000,0.70000000,1.00000000,0.68000000,50.00000000,"",0.46782911,0.80000000,0.44080704,0.16472223,0.02509615,0.05557963,-0.32307452,1160.20000000,255087.49962423
2023-10-23,01,BNB-231027-180-C,BNBUSDT,C,231027-180,33.40000000,33.40000000,33.40000000,33.40000000,0E-8,0E-8,33.00000000,44.70000000,16.51000000,8.50000000,"",2.26881027,39.60000000,1.20000000,0.94233928,0.00407403,0.02726953,-0.38498060,0.17000000,37.19407543
2023-10-23,01,BNB-231027-220-C,BNBUSDT,C,231027-220,1.70000000,2.70000000,1.70000000,2.70000000,2.13000000,2.13000000,2.30000000,2.70000000,20.73000000,1.82000000,"",0.34230769,3.20000000,0.40000000,0.46109939,0.04202840,0.09377236,-0.44128050,400.48000000,87620.49016192
2023-10-23,02,BNB-231027-215-P,BNBUSDT,P,231027-215,4.40000000,4.40000000,2.90000000,2.90000000,2.47000000,2.47000000,1.00000000,1.60000000,17.56000000,0.47000000,"",0.38878858,1.60000000,0.40000000,-0.28144820,0.03568035,0.07979335,-0.37921487,17.79000000,3915.48967143
2023-10-23,20,BNB-231027-200-P,BNBUSDT,P,231027-200,0.20000000,0.20000000,0.20000000,0.20000000,78.74000000,78.74000000,0.10000000,0.30000000,20.03000000,69.15000000,"",0.65704763,0.10000000,0.59758842,-0.03530662,0.00603200,0.01680258,-0.14517102,323.98000000,71865.82282764
2023-10-23,09,BNB-231027-195-P,BNBUSDT,P,231027-195,0.30000000,0.30000000,0.20000000,0.20000000,578.18000000,578.18000000,0E-8,0.20000000,0E-8,50.00000000,"",0.63530684,1.00000000,0.91765342,-0.09928648,0.00837263,0.03966984,-0.46471991,1498.56000000,328662.43316780
2023-10-23,14,BNB-231027-230-P,BNBUSDT,P,231027-230,13.90000000,13.90000000,13.00000000,13.00000000,0.10000000,0.10000000,9.30000000,12.50000000,17.48000000,0.14000000,"",0.62483788,11.70000000,0.51241894,-0.81395027,0.02364423,0.05922334,-0.40917392,1.24000000,271.94163667
2023-10-23,16,BNB-231027-180-C,BNBUSDT,C,231027-180,33.40000000,40.30000000,33.40000000,40.30000000,0.02000000,0.02000000,34.30000000,46.50000000,15.63000000,20.75000000,"",2.48161316,41.30000000,1.20000000,0.96173683,0.00314655,0.01829565,-0.30282351,0.17000000,37.55728319
2023-10-23,18,BNB-231027-230-P,BNBUSDT,P,231027-230,13.90000000,13.90000000,10.30000000,10.40000000,150.10000000,150.10000000,9.20000000,10.20000000,50.00000000,50.00000000,"",0.50294399,9.80000000,0.45147200,-0.80469620,0.02805795,0.06012248,-0.38320273,151.24000000,33448.96327215
2023-10-23,11,BNB-231027-180-P,BNBUSDT,P,231027-180,0.20000000,0.20000000,0.20000000,0.20000000,0E-8,0E-8,0.10000000,0.20000000,0.02000000,50.00000000,"",1.00882828,0.10000000,0.95854521,-0.01785532,0.00203270,0.00992022,-0.12402985,145.04000000,31932.84770597
2023-10-23,04,BNB-231027-220-C,BNBUSDT,C,231027-220,1.90000000,3.50000000,1.90000000,3.50000000,5.93000000,5.93000000,3.50000000,4.60000000,63.74000000,4.13000000,"",0.39174080,4.60000000,0.40000000,0.58147401,0.04142578,0.09207027,-0.44640005,396.66000000,87998.12685696
2023-10-23,04,BNB-231027-205-C,BNBUSDT,C,231027-205,11.00000000,11.90000000,11.00000000,11.90000000,0.47000000,0.47000000,14.30000000,19.60000000,11.72000000,17.17000000,"",0.97594738,17.80000000,0.68797369,0.86635699,0.01329589,0.05082507,-0.42383292,7.49000000,1661.63961619
2023-10-23,06,BNB-231027-230-P,BNBUSDT,P,231027-230,13.90000000,13.90000000,13.90000000,13.90000000,0E-8,0E-8,8.90000000,12.90000000,14.02000000,12.22000000,"",0.72963715,11.60000000,0.56481857,-0.75988273,0.02376383,0.07203982,-0.50337292,1.15000000,253.41216789
2023-10-23,15,BNB-231027-210-C,BNBUSDT,C,231027-210,6.40000000,6.40000000,6.40000000,6.40000000,0E-8,0E-8,8.60000000,11.70000000,18.60000000,15.23000000,"",0.69302797,10.70000000,0.54651399,0.79290365,0.02379837,0.06282219,-0.46817858,13.00000000,2850.92022644
